Frame,pitch_001_X,pitch_001_Y,pitch_001_Z,pitch_002_X,pitch_002_Y,pitch_002_Z,pitch_003_X,pitch_003_Y,pitch_003_Z,right_001_X,right_001_Y,right_001_Z,right_002_X,right_002_Y,right_002_Z,right_003_X,right_003_Y,right_003_Z,right_004_X,right_004_Y,right_004_Z,right_005_X,right_005_Y,right_005_Z,right_006_X,right_006_Y,right_006_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_pitch_001_X,zed_pitch_001_Y,zed_pitch_001_Z,zed_pitch_002_X,zed_pitch_002_Y,zed_pitch_002_Z,zed_pitch_003_X,zed_pitch_003_Y,zed_pitch_003_Z,zed_pitch_004_X,zed_pitch_004_Y,zed_pitch_004_Z
13348,3573.022705,1497.724243,355.31485,3573.583252,1305.060547,340.317566,3566.276367,1077.924072,372.193604,3328.660156,1405.998291,211.577316,3291.671631,1412.535889,310.240479,3320.21582,1453.788208,292.646484,3315.807861,1455.953369,240.195862,3267.271729,1424.216675,270.561676,3291.538086,1457.631226,278.194427,3871.608643,1661.978027,21.50351,3789.335449,1644.672974,-66.394859,3818.000732,1560.996704,-68.73877,3834.772705,1329.31897,137.539764,3758.626221,1324.308594,182.510223,3765.921631,1331.564819,36.320812,3811.518555,1310.28125,-11.372537
13349,3573.04126,1497.743652,355.28183,3573.616943,1305.045044,340.285248,3566.253418,1077.918335,372.184814,3328.709229,1406.01001,211.600204,3291.835693,1412.51123,310.309875,3320.326172,1453.793335,292.729492,3315.579346,1456.179321,240.346359,3267.509277,1424.272583,270.743378,3291.876953,1457.195068,278.501404,3871.623535,1661.949341,21.508654,3789.343262,1644.652832,-66.407295,3818.019287,1560.948486,-68.729752,3834.782471,1329.319458,137.522781,3758.610352,1324.302246,182.520889,3765.954346,1331.545166,36.297897,3811.55957,1310.267944,-11.438586
13350,3573.041992,1497.744751,355.268768,3573.617432,1305.016968,340.273834,3566.250977,1077.902954,372.181305,3328.792725,1406.018433,211.642136,3292.115723,1412.50354,310.388947,3320.471924,1453.775513,292.798187,3315.832764,1456.41626,240.241684,3267.756592,1424.296875,270.689178,3291.895508,1457.044189,278.659576,3871.743164,1661.811646,21.466221,3789.3396,1644.628784,-66.39489,3818.012939,1560.901611,-68.755157,3834.786865,1329.323486,137.509369,3758.5896,1324.309448,182.526566,3765.976807,1331.538208,36.281429,3811.567139,1310.255249,-11.470402
13351,3573.041504,1497.731934,355.265381,3573.64209,1305.005859,340.247467,3566.243164,1077.91626,372.184509,3328.83667,1406.042358,211.688309,3292.33252,1412.503784,310.46402,3320.59082,1453.795288,292.87085,3315.918457,1456.548828,240.394547,3267.907227,1424.259644,271.10318,3291.927734,1456.97168,278.849091,3871.707764,1661.752319,21.50334,3789.354736,1644.608154,-66.419441,3818.027588,1560.868042,-68.772141,3834.801514,1329.318359,137.493744,3758.596191,1324.297974,182.525436,3765.986328,1331.508667,36.262726,3811.557617,1310.240601,-11.518872
13352,3573.034912,1497.714844,355.261292,3573.643555,1305.00647,340.2099,3566.233398,1077.903442,372.183197,3328.889893,1406.064453,211.724854,3292.495605,1412.513672,310.549774,3320.678711,1453.815308,292.985931,3316.200195,1456.744751,240.775284,3268.053223,1424.255493,271.245087,3292.029541,1456.937988,278.987274,3871.706299,1661.709595,21.524103,3789.348389,1644.582397,-66.413544,3818.04248,1560.845215,-68.774208,3834.800293,1329.299805,137.477478,3758.597656,1324.286743,182.517624,3765.97876,1331.506836,36.225807,3811.58374,1310.226074,-11.53373
13353,3573.082764,1497.65686,355.194824,3573.633545,1304.988037,340.231506,3566.223633,1077.904175,372.18988,3328.973633,1406.093994,211.758957,3292.670898,1412.520142,310.648712,3320.988037,1453.828613,292.940765,3316.328369,1456.914551,240.950516,3268.189941,1424.259399,271.388214,3292.222168,1456.953369,279.178406,3871.693359,1661.688232,21.525572,3789.334473,1644.56311,-66.413025,3818.030273,1560.813965,-68.770721,3834.810791,1329.313599,137.466766,3758.580322,1324.27002,182.52507,3765.989746,1331.492432,36.191814,3811.597412,1310.235718,-11.576793
13354,3573.091309,1497.645752,355.161621,3573.640381,1304.966919,340.230896,3565.978271,1077.688232,372.141296,3329.031982,1406.136108,211.814178,3292.886719,1412.490723,310.743927,3321.100342,1453.86438,293.036194,3316.378418,1457.057129,241.022659,3268.359375,1424.299194,271.511475,3292.4104,1457.005371,279.310883,3871.679199,1661.672607,21.534985,3789.322266,1644.556641,-66.417847,3818.01709,1560.782104,-68.772377,3834.800781,1329.300537,137.465302,3758.572266,1324.25061,182.543793,3765.985352,1331.484497,36.170105,3811.582275,1310.239746,-11.624176
13355,3573.091309,1497.637085,355.165375,3573.628418,1304.972656,340.245514,3565.971924,1077.663696,372.138336,3329.150635,1406.229492,211.985764,3293.055176,1412.491943,310.804779,3321.333984,1453.929199,293.00058,3316.422119,1457.197144,241.11322,3268.493896,1424.361694,271.702454,3293.020508,1456.880493,280.081024,3871.68457,1661.666992,21.534843,3789.321777,1644.537109,-66.407585,3817.997314,1560.755493,-68.764488,3834.782959,1329.289307,137.478668,3758.567139,1324.260132,182.531036,3765.955078,1331.472046,36.159996,3811.598877,1310.225708,-11.597084
13356,3573.069092,1497.627808,355.180359,3573.611816,1304.974609,340.259186,3566.158691,1077.844116,372.206757,3329.083008,1406.249634,212.11525,3293.264404,1412.493408,310.870605,3321.393066,1454.027832,293.135345,3316.520752,1457.443115,241.275162,3268.617676,1424.417603,271.894073,3293.230225,1456.937012,280.259003,3871.671143,1661.678223,21.541582,3789.297363,1644.538696,-66.404968,3817.995605,1560.74707,-68.764771,3834.731934,1329.269287,137.484482,3758.559082,1324.26001,182.544647,3765.938721,1331.480225,36.146542,3811.568115,1310.233154,-11.562793
13357,3573.064697,1497.630493,355.185059,3573.605957,1304.97998,340.280457,3565.994385,1077.678589,372.154022,3329.107178,1406.316528,212.323715,3293.515381,1412.435913,310.939484,3321.697266,1454.037231,293.188568,3316.574707,1457.721802,241.340363,3268.748535,1424.453003,272.110382,3293.383301,1456.959595,280.44101,3871.535156,1661.749023,21.59922,3789.290527,1644.548584,-66.398697,3817.953857,1560.769043,-68.758575,3834.690918,1329.254028,137.504196,3758.546631,1324.252319,182.560379,3765.917236,1331.489502,36.158817,3811.562744,1310.243164,-11.595942
13358,3573.010986,1497.55127,355.364899,3573.586914,1304.986572,340.28064,3566.154541,1077.811279,372.199097,3329.120361,1406.373291,212.42601,3293.911621,1412.372437,310.915192,3321.918457,1454.06543,293.297516,3316.682861,1458.108521,241.746597,3268.929688,1424.587524,272.36322,3293.338135,1457.621704,281.220276,3871.518799,1661.761963,21.605482,3789.291992,1644.573242,-66.394386,3817.942139,1560.784546,-68.749107,3834.670898,1329.256714,137.537064,3758.547607,1324.26001,182.578049,3765.895752,1331.508423,36.198589,3811.541504,1310.253296,-11.516136
13359,3572.929443,1497.536377,355.37146,3573.576904,1304.990845,340.317474,3566.196289,1077.890259,372.221954,3329.125,1406.439331,212.481415,3294.179932,1412.373169,310.999084,3322.118164,1454.172363,293.528137,3316.72876,1458.295532,241.95517,3269.325195,1424.723145,272.629547,3293.326172,1457.899292,281.472992,3871.497559,1661.806763,21.58647,3789.286621,1644.584717,-66.397263,3817.923828,1560.816406,-68.729836,3834.641357,1329.245117,137.565002,3758.566406,1324.256836,182.567245,3765.858887,1331.519775,36.237019,3811.504883,1310.247437,-11.480239
13360,3572.897461,1497.596191,355.411011,3573.556396,1305.024902,340.333618,3566.003174,1077.695923,372.162872,3329.147949,1406.499756,212.574005,3294.437256,1412.378174,311.110535,3322.367676,1454.32251,293.926147,3316.846924,1458.54187,242.025406,3269.485352,1424.803345,272.879578,3293.513672,1458.051025,281.45163,3871.516602,1661.862549,21.578165,3789.273193,1644.596436,-66.389427,3817.886475,1560.858887,-68.718582,3834.614258,1329.249023,137.568848,3758.510254,1324.288574,182.744125,3765.841309,1331.53479,36.261776,3811.504395,1310.267578,-11.460479
13361,3572.882812,1497.636963,355.413513,3573.527588,1305.061157,340.352112,3566.154297,1077.808105,372.21521,3329.199219,1406.683472,212.5961,3295.013672,1412.446777,311.484589,3322.52832,1454.434692,294.333496,3317.043945,1458.755005,242.350967,3269.477295,1424.776367,273.158234,3293.87085,1458.315186,280.996674,3871.520752,1661.91333,21.537613,3789.264404,1644.614502,-66.376785,3817.890137,1560.887085,-68.7052,3834.580811,1329.200928,137.607239,3758.47998,1324.297485,182.762619,3765.806396,1331.56311,36.28159,3811.458496,1310.27478,-11.362392
13362,3572.888428,1497.651489,355.42337,3573.497314,1305.082031,340.377899,3566.257568,1077.911865,372.227722,3329.211182,1406.74707,212.649399,3295.392334,1412.514526,311.66571,3322.639404,1454.586304,294.695496,3317.25415,1458.818848,242.712006,3269.625488,1424.819702,273.404877,3294.121338,1458.606079,280.683929,3871.531494,1661.967285,21.513739,3789.250488,1644.647827,-66.36808,3817.870361,1560.943237,-68.697769,3834.536133,1329.199829,137.648071,3758.561035,1324.276489,182.585709,3765.779297,1331.566772,36.307346,3811.432129,1310.271484,-11.308043
13363,3572.875,1497.669067,355.430054,3573.501465,1305.104858,340.40332,3566.275391,1077.924561,372.225159,3329.208496,1406.813965,212.761246,3295.694336,1412.516357,311.831604,3322.80957,1454.614014,295.102112,3317.384766,1459.001953,242.955353,3269.888428,1425.036621,273.652588,3295.151367,1457.967651,282.207458,3871.532959,1661.990967,21.51075,3789.264893,1644.668701,-66.359047,3817.86084,1560.999634,-68.70005,3834.490234,1329.193848,137.672424,3758.610352,1324.267334,182.551468,3765.758057,1331.588379,36.327087,3811.415283,1310.307861,-11.237793
13364,3572.887451,1497.68042,355.422058,3573.499268,1305.098633,340.419922,3566.279297,1077.914429,372.244659,3329.088867,1406.844482,212.909225,3295.960449,1412.479614,311.996857,3322.934326,1454.717529,295.396973,3317.537109,1459.269897,243.20015,3270.064453,1424.93396,274.035919,3295.255127,1457.928101,282.522034,3871.536377,1662.022583,21.50692,3789.261475,1644.681885,-66.367767,3817.860352,1561.039795,-68.682899,3834.487061,1329.193237,137.693573,3758.601074,1324.258545,182.562378,3765.739746,1331.60498,36.344471,3811.400146,1310.302856,-11.188364
13365,3572.879883,1497.683594,355.42981,3573.540039,1305.161499,340.44751,3566.279053,1077.903076,372.22467,3328.98877,1406.874023,213.051514,3296.223633,1412.473022,312.169495,3323.102783,1454.778564,295.756866,3317.886475,1459.450195,243.481949,3270.293457,1424.94812,274.320557,3295.327148,1457.887939,282.80838,3871.526367,1662.052002,21.488976,3789.259033,1644.682739,-66.377686,3817.847656,1561.051392,-68.675552,3834.501709,1329.195068,137.693039,3758.619873,1324.254639,182.552353,3765.730469,1331.606567,36.357475,3811.402588,1310.323975,-11.20124
13366,3572.893311,1497.687256,355.438293,3573.497559,1305.203979,340.45993,3566.299805,1077.897705,372.225677,3328.983643,1406.927979,213.17659,3296.359863,1412.427368,312.332092,3323.279785,1454.869629,296.085846,3317.802734,1459.729492,243.746918,3270.460205,1424.997803,274.529724,3295.416016,1457.847168,283.08374,3871.542969,1662.069824,21.476427,3789.259766,1644.690552,-66.350441,3817.856689,1561.078491,-68.670296,3834.51709,1329.197632,137.682312,3758.562988,1324.303467,182.747482,3765.740479,1331.624146,36.355942,3811.407715,1310.31189,-11.166195
13367,3572.89502,1497.683228,355.421417,3573.481689,1305.243652,340.455475,3566.306396,1077.905396,372.215027,3329.003174,1406.969849,213.264984,3296.643555,1412.372925,312.463959,3323.675049,1454.834473,296.5242,3317.910156,1460.00354,244.254944,3270.616211,1425.046997,274.705109,3295.507324,1457.827271,283.346985,3871.558838,1662.093994,21.472815,3789.249023,1644.688965,-66.354691,3817.863281,1561.085571,-68.67012,3834.549072,1329.216797,137.680862,3758.578613,1324.301392,182.56572,3765.764648,1331.609009,36.375679,3811.406982,1310.315796,-11.208047
13368,3572.938965,1497.656616,355.465973,3573.45752,1305.190796,340.391663,3566.306885,1077.904541,372.189789,3329.032471,1407.01355,213.36145,3296.802246,1412.364868,312.591492,3324.067383,1454.863647,296.613068,3317.990479,1460.335693,244.430054,3270.839355,1425.049561,274.900085,3295.606201,1457.785156,283.551178,3871.561768,1662.101807,21.469437,3789.260254,1644.702515,-66.357536,3817.864258,1561.087036,-68.680412,3834.59668,1329.264771,137.653519,3758.635742,1324.282471,182.534775,3765.77832,1331.616943,36.376892,3811.438477,1310.345947,-11.221081
13369,3572.907471,1497.657715,355.436218,3573.510254,1305.162109,340.340729,3566.329834,1077.89624,372.190308,3329.060791,1407.056274,213.435532,3296.945801,1412.313477,312.670807,3324.219727,1454.841064,296.855011,3318.069336,1460.650146,244.716049,3270.959961,1425.061035,275.080994,3295.67627,1457.768799,283.705048,3871.562744,1662.062378,21.476152,3789.281738,1644.709717,-66.361916,3817.885742,1561.072998,-68.69191,3834.657959,1329.269287,137.613663,3758.635986,1324.279053,182.538681,3765.810303,1331.594727,36.372498,3811.444092,1310.312744,-11.231164
13370,3572.9021,1497.670166,355.420959,3573.533936,1305.134155,340.321625,3566.303467,1077.902466,372.207306,3329.092529,1407.07373,213.501236,3297.096924,1412.31958,312.826477,3324.351807,1454.850586,297.100616,3318.092773,1460.867188,244.887527,3271.073242,1425.069092,275.229767,3295.870117,1457.664551,284.106598,3871.568359,1662.042114,21.490429,3789.29126,1644.687378,-66.370445,3817.918945,1561.055908,-68.701874,3834.703613,1329.290039,137.588043,3758.645996,1324.282227,182.536148,3765.861084,1331.588257,36.36694,3811.480957,1310.289062,-11.297008
13371,3572.922607,1497.67334,355.415009,3573.553223,1305.115356,340.309723,3566.289307,1077.906738,372.199402,3329.376953,1407.239136,213.588776,3297.24292,1412.283936,312.960907,3324.495361,1454.858887,297.362579,3318.097656,1461.085327,245.031113,3271.15625,1425.11499,275.426788,3295.952148,1457.520264,283.988281,3871.58374,1662.01355,21.478868,3789.29126,1644.672729,-66.37191,3817.939697,1561.018188,-68.713959,3834.755127,1329.298828,137.575592,3758.639648,1324.285889,182.536972,3765.887451,1331.574219,36.340775,3811.497314,1310.274292,-11.347272
13372,3572.998779,1497.739136,355.315521,3573.561523,1305.095215,340.285278,3566.291016,1077.910156,372.191772,3329.458252,1407.31958,213.685257,3297.355225,1412.301758,313.154327,3324.655762,1454.869019,297.578644,3317.839111,1461.47583,245.200912,3271.24292,1425.087891,275.543671,3295.897705,1457.568848,284.262604,3871.605713,1661.988892,21.498302,3789.303223,1644.64563,-66.375961,3817.960449,1560.998901,-68.716972,3834.772705,1329.298828,137.574539,3758.635498,1324.297119,182.531616,3765.91626,1331.558105,36.322773,3811.526611,1310.27478,-11.378925
13373,3573.024414,1497.752686,355.286041,3573.579834,1305.072388,340.275574,3566.283936,1077.900879,372.197632,3329.620117,1407.22522,213.864716,3297.719971,1412.341309,313.562256,3324.783203,1454.869873,297.813965,3317.739258,1461.772339,245.425323,3271.313965,1425.080078,275.644287,3295.873779,1457.52002,284.412872,3871.603027,1661.948486,21.502474,3789.312744,1644.643188,-66.38044,3818.003174,1560.969971,-68.729736,3834.778809,1329.293579,137.552078,3758.609375,1324.284546,182.530823,3765.948975,1331.545776,36.295017,3811.554932,1310.261108,-11.474736
13374,3573.08374,1497.687622,355.204712,3573.587402,1305.050781,340.274323,3566.260742,1077.900024,372.212341,3329.67334,1407.279907,213.939972,3297.867676,1412.366577,313.717743,3324.910889,1454.873901,297.955353,3317.781738,1462.066284,245.600464,3271.402344,1425.064819,275.746307,3295.834717,1457.458374,284.464264,3871.601318,1661.904785,21.522364,3789.335938,1644.620483,-66.394226,3818.017334,1560.92688,-68.752487,3834.799805,1329.293945,137.539474,3758.614258,1324.287354,182.531265,3765.9729,1331.524658,36.273319,3811.569092,1310.242554,-11.51472
13375,3573.089111,1497.657715,355.193451,3573.597168,1305.0177,340.235718,3566.247559,1077.893433,372.200134,3329.692871,1407.289551,213.987137,3297.972656,1412.378662,313.830048,3325.035645,1454.86731,298.103638,3317.594482,1462.361328,245.717575,3271.506348,1425.039551,275.822449,3295.819336,1457.401489,284.542969,3871.738525,1661.777466,21.473238,3789.323486,1644.588013,-66.391785,3818.023193,1560.887939,-68.768723,3834.813721,1329.288574,137.534698,3758.61499,1324.282837,182.540649,3765.989014,1331.505493,36.248074,3811.583252,1310.234131,-11.53293
13376,3573.093018,1497.657349,355.174713,3573.618164,1304.998779,340.223083,3566.234863,1077.875122,372.194275,3329.741699,1407.278809,214.060867,3298.114258,1412.370239,313.970581,3325.17041,1454.853394,298.256134,3317.739502,1462.505615,245.969742,3271.558594,1425.029663,275.992371,3295.830078,1457.339111,284.585846,3871.734619,1661.730591,21.483124,3789.327148,1644.568359,-66.405258,3818.038818,1560.849243,-68.788246,3834.831787,1329.292725,137.524277,3758.602051,1324.261963,182.545181,3766.001953,1331.490234,36.216881,3811.615234,1310.225708,-11.608068
13377,3573.091309,1497.647705,355.167419,3573.626221,1304.984253,340.211151,3566.230469,1077.867432,372.177032,3329.774902,1407.278687,214.116226,3298.208984,1412.370361,314.084351,3325.270752,1454.868042,298.410889,3317.752197,1462.642212,246.123108,3271.712158,1425.002441,276.057343,3295.871338,1457.307617,284.657288,3871.705566,1661.694946,21.510422,3789.330078,1644.549072,-66.403381,3818.042969,1560.819458,-68.793716,3834.841553,1329.28772,137.509338,3758.591797,1324.257935,182.539749,3766.007324,1331.474854,36.196384,3811.620605,1310.218872,-11.61569
13378,3573.091309,1497.634277,355.167023,3573.626465,1304.968506,340.226013,3565.998291,1077.67334,372.143494,3329.847412,1407.279297,214.175232,3298.338867,1412.342651,314.194702,3325.372559,1454.918579,298.732635,3317.780273,1462.740723,246.221878,3271.805664,1424.999512,276.16684,3295.925049,1457.295776,284.69986,3871.700439,1661.655273,21.521181,3789.318848,1644.521851,-66.405785,3818.028809,1560.800171,-68.784912,3834.83667,1329.273804,137.488876,3758.576904,1324.244629,182.542267,3766.026611,1331.454346,36.171124,3811.609375,1310.208984,-11.668132
13379,3573.087891,1497.631348,355.171478,3573.616699,1304.966187,340.240875,3565.899902,1077.708984,372.238281,3329.878418,1407.262817,214.226669,3298.464844,1412.320923,314.30542,3325.491943,1454.942871,298.888672,3317.76416,1462.832642,246.405594,3272.029785,1425.057861,276.138031,3296.023193,1457.299927,284.768066,3871.683594,1661.650513,21.525524,3789.304688,1644.526611,-66.412231,3818.032715,1560.781128,-68.793938,3834.796387,1329.268188,137.483231,3758.51001,1324.260498,182.71283,3766.009277,1331.459473,36.166584,3811.619873,1310.213745,-11.632943
13380,3573.077148,1497.623535,355.17984,3573.628174,1304.948486,340.281525,3565.735352,1077.619507,372.270447,3329.912109,1407.267212,214.260269,3298.607178,1412.301758,314.409241,3325.613525,1454.938965,299.098907,3317.741211,1462.944214,246.557922,3272.199951,1425.075806,276.4151,3296.151611,1457.305176,284.825592,3871.681396,1661.650757,21.515095,3789.317139,1644.534058,-66.402328,3818.01416,1560.751099,-68.772797,3834.781494,1329.253296,137.499374,3758.535156,1324.251343,182.578751,3766.000732,1331.455078,36.174877,3811.592041,1310.198608,-11.616743
